id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
380v4tk5184wd080ldx64v4c,w80c39z6-31j9-3572-mc53-702c9p2689j8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/862i8s99-u194-31yc-8r3j-s327ny9e9713/content/862i8s99-u194-31yc-8r3j-s327ny9e9713,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/862i8s99-u194-31yc-8r3j-s327ny9e9713/content/862i8s99-u194-31yc-8r3j-s327ny9e9713,2,kbernardos4t.pdf,53046h92-3r58-4983-9v48-k63q5897wg09,76954o45-m010-5lp5-an2p-hfb7409i27sv,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n09xlc65-z3c2-5208-25w2-107509m8p334/thumbs/n09xlc65-z3c2-5208-25w2-107509m8p334,0.0,0.0,33,104,15.1,41.17,22,91,Cyan,Knockout,LINE,TRANSPARENT,0.18,PREFLIGHT_OK,1,2020-01-20 06:40:02,Magenta,Unspecified,PRINTING,NORMAL,0.67,Yellow,Knockout,LACK,UNSPECIFIED,0.74,Black,Knockout,LINE,OPAQUE,0.12,VarGlos,0.08,0.09,0.07,0.0,Overprint,LACK,NORMAL,0.9,48,0,2.61,3.2,F78,0.04,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
748e4ww4090zy038iit65b3c,v16q64y6-55q4-9890-tk50-293d7c7983a8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/576c0k88-g377-69zj-9x4q-a015dz8k3168/content/576c0k88-g377-69zj-9x4q-a015dz8k3168,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/576c0k88-g377-69zj-9x4q-a015dz8k3168/content/576c0k88-g377-69zj-9x4q-a015dz8k3168,1,fderoche4u.pdf,68471i44-1e00-0914-3h74-l33s0127oy91,01025c32-b379-2xz5-xa2y-nzz2332h91lr,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r65nbw07-x7w6-1588-04f8-011585w4t336/thumbs/r65nbw07-x7w6-1588-04f8-011585w4t336,0.0,0.0,187,104,15.1,32.1,171,92,Black,Overprint,PRINTING,TRANSPARENT,0.6,PREFLIGHT_OK,2,2019-07-22 18:31:35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51,0,2.28,1.8,F39,0.64,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
714p5vw1665sd580dnz91h6n,l92i33b3-51k3-6376-fq47-017k9o9780x6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/498b3c04-b362-59ku-0c7k-n546od2h1745/content/498b3c04-b362-59ku-0c7k-n546od2h1745,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/498b3c04-b362-59ku-0c7k-n546od2h1745/content/498b3c04-b362-59ku-0c7k-n546od2h1745,2,dhasel4v.pdf,73062y89-3a56-5463-5y58-t07o3598ja47,52674v95-l323-1su7-ia6s-axb0939i06ja,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p94hus91-m9m8-0604-63u8-174376z3s478/thumbs/p94hus91-m9m8-0604-63u8-174376z3s478,0.0,0.0,138,153,15.1,41.17,125,141,Black,Overprint,LINE,OPAQUE,0.36,PREFLIGHT_OK,1,2016-09-04 19:21:56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mint,0.07,0.06,0.01,0.0,Unspecified,LACK,TRANSPARENT,0.1,46,0,2.69,1.1,F78,0.2,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
317c7vc8024gm375ybv75x4b,p25n37t8-44o8-4049-gs25-584p7h3197s6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/548w9f25-m303-87en-8r2j-k871ex1n7906/content/548w9f25-m303-87en-8r2j-k871ex1n7906,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/548w9f25-m303-87en-8r2j-k871ex1n7906/content/548w9f25-m303-87en-8r2j-k871ex1n7906,2,jbohlingolsen4w.pdf,92188f38-1q00-1703-7f76-b06c7365ks70,43856a02-u732-3fi0-rz2f-uqv6892l78ro,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v47dya99-d1i0-1592-11z6-004460v0f001/thumbs/v47dya99-d1i0-1592-11z6-004460v0f001,0.0,0.0,148,105,15.1,41.17,134,91,Black,Overprint,LINE,NORMAL,0.7,PREFLIGHT_OK,2,2018-01-22 19:40:19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24_Karat,0.05,0.03,0.06,0.0,Knockout,PRINTING,NORMAL,0.43,65,0,2.25,1.4,F78,0.79,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
881c9fu0828dx491fxr67l8h,l69e30j8-02u6-9158-xj09-117h2z1660t8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/462m0m27-t222-47hs-7i4r-x403rk6e7222/content/462m0m27-t222-47hs-7i4r-x403rk6e7222,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/462m0m27-t222-47hs-7i4r-x403rk6e7222/content/462m0m27-t222-47hs-7i4r-x403rk6e7222,1,tboone4x.pdf,22849a00-0p96-8954-2j88-k00j4013qf23,86423o34-a559-6ev7-gp0v-mvi7479v96kz,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s88cgg49-o1l1-5954-87h5-224996c4y264/thumbs/s88cgg49-o1l1-5954-87h5-224996c4y264,0.0,0.0,148,105,15.1,41.17,136,95,Black,Unspecified,LACK,UNSPECIFIED,0.9,PREFLIGHT_OK,2,2020-06-22 06:44:09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VarGlos,0.1,0.01,0.03,0.0,Overprint,LACK,OPAQUE,0.5,48,0,13,1.4,undefinde,0.93,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
303m6vd7551qq445bbn02i8b,p95q02i0-36m3-1397-ej34-974r1d7578f2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/819x8f42-r320-67th-1n1u-r123hy4y0873/content/819x8f42-r320-67th-1n1u-r123hy4y0873,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/819x8f42-r320-67th-1n1u-r123hy4y0873/content/819x8f42-r320-67th-1n1u-r123hy4y0873,1,drozea4y.pdf,50401n12-5x42-3448-6p72-m70p3389va30,05965c77-r462-0zt2-nf8w-iot1182m98yp,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s56tya69-d7r5-6298-39y6-568783f9d409/thumbs/s56tya69-d7r5-6298-39y6-568783f9d409,0.0,0.0,148,105,20.1,32.1,132,92,Black,Overprint,LINE,NORMAL,0.71,PREFLIGHT_OK,1,2020-08-10 21:03:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,0,2.95,1.4,F39,0.23,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
020g5zd3761fx006pwz89p3o,d30g73j7-55u3-5293-bo74-808o4g8395j3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/464v4e90-a722-07fo-6n5n-y913qx9h6471/content/464v4e90-a722-07fo-6n5n-y913qx9h6471,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/464v4e90-a722-07fo-6n5n-y913qx9h6471/content/464v4e90-a722-07fo-6n5n-y913qx9h6471,1,mpylkynyton4z.pdf,79608f77-5c08-2527-7w45-l68m1395yd35,04379w34-e191-8xz0-ba2b-esn3153k58gd,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/b49ybi02-x8o5-2476-96r0-712964o9s796/thumbs/b49ybi02-x8o5-2476-96r0-712964o9s796,0.0,0.0,138,175,15.1,41.17,126,165,Cyan,Knockout,LACK,TRANSPARENT,0.73,PREFLIGHT_OK,2,2021-05-28 18:12:24,Magenta,Unchanged,PRINTING,UNSPECIFIED,0.21,Yellow,Overprint,PRINTING,UNSPECIFIED,0.87,Black,Overprint,LINE,OPAQUE,0.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58,0,2.91,1.3,F78,0.41,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
471p6oz7250kl549ryt31k2a,u26b99m3-75j7-2028-sc08-609z3c7919j7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/691q2a14-k417-02mj-7z2e-v183ig6n9137/content/691q2a14-k417-02mj-7z2e-v183ig6n9137,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/691q2a14-k417-02mj-7z2e-v183ig6n9137/content/691q2a14-k417-02mj-7z2e-v183ig6n9137,1,dskechley50.pdf,94570a19-8k41-9488-6v02-h15e3038xe01,09053f18-b403-9yr0-va7p-mdo9030n82bj,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n20lov51-u8y1-7286-87n7-147831y3i470/thumbs/n20lov51-u8y1-7286-87n7-147831y3i470,0.0,0.0,200,153,15.1,41.17,187,138,Cyan,Unchanged,LINE,UNSPECIFIED,0.16,PREFLIGHT_OK,1,2019-10-19 10:07:52,Magenta,Unchanged,LACK,TRANSPARENT,0.11,Yellow,Unspecified,PRINTING,TRANSPARENT,0.37,Black,Unchanged,LINE,NORMAL,0.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,0,2.7,1.3,F78,0.33,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
544h9pe2796jl762pyp51b4m,h45c45t8-23w3-4400-bz53-191n4z0095x9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/231j0e29-r534-49gb-8w8u-s212je9g4590/content/231j0e29-r534-49gb-8w8u-s212je9g4590,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/231j0e29-r534-49gb-8w8u-s212je9g4590/content/231j0e29-r534-49gb-8w8u-s212je9g4590,1,alarver51.pdf,24367q77-1j24-0698-2x82-r45q6800yq49,87963g90-r278-9to6-lb9u-srs5733f50yd,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/o60sbr43-o5k3-2969-46k6-086133x2c420/thumbs/o60sbr43-o5k3-2969-46k6-086133x2c420,0.0,0.0,33,49,15.1,32.1,18,38,Cyan,Unchanged,LINE,UNSPECIFIED,0.56,PREFLIGHT_OK,2,2019-09-30 17:44:15,Magenta,Unspecified,LINE,OPAQUE,0.8,Yellow,Unchanged,LINE,UNSPECIFIED,0.43,Black,Unchanged,LINE,UNSPECIFIED,0.88,Sky,0.09,0.1,0.03,0.0,Knockout,LACK,NORMAL,0.6,52,0,10,1.5,F78,0.52,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
008e5yh1383me361dmb90j5b,t12h35o3-69j9-7867-px23-740m3f1654l2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/352u9z10-z869-96yq-1q4l-b568zj2f1794/content/352u9z10-z869-96yq-1q4l-b568zj2f1794,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/352u9z10-z869-96yq-1q4l-b568zj2f1794/content/352u9z10-z869-96yq-1q4l-b568zj2f1794,2,fallsop52.pdf,98984t65-0q52-3980-3p01-m75x6969va57,19609q57-m618-1ed9-lw6q-mfx7719x27ma,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/j23blt17-j0d3-6856-19p5-952901f4e360/thumbs/j23blt17-j0d3-6856-19p5-952901f4e360,0.0,0.0,148,105,20.1,32.1,133,90,Black,Overprint,LACK,TRANSPARENT,0.92,PREFLIGHT_OK,2,2020-02-05 22:51:25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54,0,2.41,1.4,F78,0.2,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
570n5tu5037or671iss35i6g,j22a65p6-55h9-0111-zr57-800b6n2933z6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/883a9i38-r144-58wo-3d1n-z351mq3e2687/content/883a9i38-r144-58wo-3d1n-z351mq3e2687,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/883a9i38-r144-58wo-3d1n-z351mq3e2687/content/883a9i38-r144-58wo-3d1n-z351mq3e2687,1,msivorn53.pdf,38134r19-5h61-4289-8c33-t97m5934fu92,39297l29-x942-4fv3-bu4u-efj2497m97yz,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/e27mdv72-i7p0-6081-26z3-062896n3d308/thumbs/e27mdv72-i7p0-6081-26z3-062896n3d308,0.0,0.0,138,105,15.1,32.1,128,90,Cyan,Knockout,PRINTING,TRANSPARENT,0.62,PREFLIGHT_OK,1,2017-07-30 03:05:02,Magenta,Unspecified,PRINTING,NORMAL,0.55,Yellow,Unspecified,PRINTING,TRANSPARENT,0.47,Black,Unspecified,LACK,TRANSPARENT,0.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,0,2.69,1.3,undefinde,0.86,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
624e6nv2609hl657lru20q1u,c50k61b8-67g9-2475-jz74-352k7a6932r5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/161p6r29-l447-46ap-5g7m-h563no1r7298/content/161p6r29-l447-46ap-5g7m-h563no1r7298,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/161p6r29-l447-46ap-5g7m-h563no1r7298/content/161p6r29-l447-46ap-5g7m-h563no1r7298,1,kgreedy54.pdf,96977k65-8h69-9217-7g21-q59q2228ob36,36884a08-t877-6tj0-lw1j-rnj9025c38kd,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u88nss45-l0q9-6146-14u0-630485z7z499/thumbs/u88nss45-l0q9-6146-14u0-630485z7z499,0.0,0.0,148,105,15.1,32.1,136,89,Black,Unspecified,LINE,UNSPECIFIED,0.7,PREFLIGHT_OK,2,2020-10-15 16:13:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Carrot,0.08,0.05,0.06,0.0,Knockout,LINE,TRANSPARENT,0.31,50,0,2.04,1.4,F47,0.59,1,Freies_Format,Einseitig,angestrichen_altes_Profil,etikett
846q1qb5478lw787mlz30n2w,z99v91d3-09s4-4389-lv97-131z4z1162i5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/104a2p38-g467-03iu-7j5c-u180xk9p6898/content/104a2p38-g467-03iu-7j5c-u180xk9p6898,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/104a2p38-g467-03iu-7j5c-u180xk9p6898/content/104a2p38-g467-03iu-7j5c-u180xk9p6898,1,smckeney55.pdf,32139b68-3d89-7655-3h91-n87l0716ep03,53175p80-r791-7ar6-ez3g-iqs4754j62kc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p61atm43-u9e5-1411-19o3-401752d9o916/thumbs/p61atm43-u9e5-1411-19o3-401752d9o916,0.0,0.0,210,105,20.1,41.17,195,93,Cyan,Overprint,PRINTING,OPAQUE,0.02,PREFLIGHT_OK,2,2015-05-17 17:05:17,Magenta,Unspecified,LINE,TRANSPARENT,0.17,Yellow,Unchanged,LINE,OPAQUE,0.9,Black,Overprint,PRINTING,OPAQUE,0.24,Lime,0.01,0.02,0.06,0.0,Knockout,PRINTING,TRANSPARENT,0.3,62,0,2.95,2,F39,0.9,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
773v9qv6878zp771saf06a3b,x75w23w1-35g7-0751-ou86-675a8w7417k6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/085o2l09-m880-10qf-8d0u-s573ec5d6504/content/085o2l09-m880-10qf-8d0u-s573ec5d6504,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/085o2l09-m880-10qf-8d0u-s573ec5d6504/content/085o2l09-m880-10qf-8d0u-s573ec5d6504,1,ledwins56.pdf,34025v48-8x54-4561-7a19-i50o7781di09,57190q10-r514-2zn6-ug9k-grf3085u51ak,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/h00okh65-j7t7-7628-61x8-488393k8n229/thumbs/h00okh65-j7t7-7628-61x8-488393k8n229,0.0,0.0,200,153,15.1,41.17,185,139,Black,Unchanged,LINE,NORMAL,0.58,PREFLIGHT_OK,2,2017-09-08 04:52:25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Navi,0.05,0.1,0.04,0.0,Unchanged,LINE,UNSPECIFIED,0.84,63,0,2.53,1.3,F78,0.29,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
567l6ho7198yz726iiq16g4u,x95o45s2-29m2-2098-dc86-949p9s1123x0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/435q4d43-l106-94cu-4t2z-a516wl3w5665/content/435q4d43-l106-94cu-4t2z-a516wl3w5665,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/435q4d43-l106-94cu-4t2z-a516wl3w5665/content/435q4d43-l106-94cu-4t2z-a516wl3w5665,1,ftear57.pdf,81365u01-3j28-8199-3b57-i80p4771ri04,03287w33-v700-0hk5-ki1f-btz8577l80oz,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p00hvs43-e9y4-7880-92f8-368516q1z683/thumbs/p00hvs43-e9y4-7880-92f8-368516q1z683,0.0,0.0,200,153,15.1,41.17,184,143,Black,Unchanged,LINE,OPAQUE,0.49,PREFLIGHT_OK,2,2020-07-03 09:12:16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VarGlos,0.08,0.07,0.08,0.0,Unchanged,LINE,UNSPECIFIED,0.55,51,0,2.81,1.3,F39,0.02,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
466t4ct7406hy835zpt13p0a,u76t25q5-19d2-1398-fz83-329j8b4847x6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/207t6c02-d892-05my-9r4j-p540sf5t2911/content/207t6c02-d892-05my-9r4j-p540sf5t2911,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/207t6c02-d892-05my-9r4j-p540sf5t2911/content/207t6c02-d892-05my-9r4j-p540sf5t2911,1,floalday58.pdf,03535o40-7h22-3297-1o81-b58h8379wq01,39499b83-o346-0hc8-wb0b-cjl5789r70oo,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p57rcg95-h7r6-5778-86v3-140693c9g031/thumbs/p57rcg95-h7r6-5778-86v3-140693c9g031,0.0,0.0,187,104,15.1,41.17,176,93,Cyan,Unchanged,LINE,TRANSPARENT,0.91,PREFLIGHT_OK,2,2019-10-21 15:22:56,Magenta,Unspecified,LINE,UNSPECIFIED,0.39,Yellow,Unspecified,PRINTING,UNSPECIFIED,0.78,Black,Unspecified,LACK,OPAQUE,0.21,VarGlos,0.06,0.02,0.1,0.0,Unchanged,PRINTING,NORMAL,0.44,51,0,2.37,1.8,F39,0.18,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
278m9gn5642sp242ubo09c4z,r17f16v9-97w0-3967-st35-572z7s1796c4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/842c7m84-x044-38qk-7i7s-a524yf7e9190/content/842c7m84-x044-38qk-7i7s-a524yf7e9190,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/842c7m84-x044-38qk-7i7s-a524yf7e9190/content/842c7m84-x044-38qk-7i7s-a524yf7e9190,1,jdalziel59.pdf,24648s98-2j93-8119-1v11-d64p8495pe13,07946t75-u045-2ze1-hz9a-kgd8188k71pr,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/j06pvl64-w5q7-5021-77q2-109184r3g275/thumbs/j06pvl64-w5q7-5021-77q2-109184r3g275,0.0,0.0,187,104,20.1,32.1,175,92,Cyan,Unchanged,LINE,UNSPECIFIED,0.42,PREFLIGHT_OK,2,2020-01-01 13:13:48,Magenta,Unchanged,PRINTING,TRANSPARENT,0.75,Yellow,Overprint,PRINTING,NORMAL,0.51,Black,Unspecified,LINE,OPAQUE,0.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35,0,2.08,1.8,F39,0.65,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
977f7ci6805qd340tqw72x2e,e99y52l9-86s7-2534-jd77-906r5b0462a6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/399c6v12-u567-57lm-9y8m-i185zb2p3270/content/399c6v12-u567-57lm-9y8m-i185zb2p3270,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/399c6v12-u567-57lm-9y8m-i185zb2p3270/content/399c6v12-u567-57lm-9y8m-i185zb2p3270,1,achristensen5a.pdf,25146e21-5e71-3398-0l46-j35q5235cz74,08882j45-j620-6yi2-ya6m-prs2702m11zh,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/z84kgn69-c3r9-6891-48g4-611415m2u016/thumbs/z84kgn69-c3r9-6891-48g4-611415m2u016,0.0,0.0,33,105,20.1,41.17,17,93,Cyan,Unchanged,PRINTING,NORMAL,0.61,PREFLIGHT_OK,1,2018-04-19 07:53:11,Magenta,Overprint,PRINTING,NORMAL,0.67,Yellow,Unspecified,LINE,OPAQUE,0.09,Black,Knockout,LACK,UNSPECIFIED,0.88,Lime,0.05,0.06,0.08,0.0,Unspecified,PRINTING,TRANSPARENT,0.42,65,0,2.4,3.2,F52,0.22,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
344o1dj4200ab304bkm28t3b,j50i94f5-57k8-7521-as64-489u9n1038d1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/873e2f76-u834-15tx-9w4v-y959zh0w7133/content/873e2f76-u834-15tx-9w4v-y959zh0w7133,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/873e2f76-u834-15tx-9w4v-y959zh0w7133/content/873e2f76-u834-15tx-9w4v-y959zh0w7133,1,snequest5b.pdf,62518t96-4f62-7217-2g01-t14i8258ky33,34762s77-g905-0hp3-jz8c-ztq3876z24zz,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u03gov92-i5k2-7947-59c7-135215d1m650/thumbs/u03gov92-i5k2-7947-59c7-135215d1m650,0.0,0.0,210,104,15.1,32.1,199,88,Black,Knockout,PRINTING,NORMAL,0.49,PREFLIGHT_OK,2,2015-04-12 20:54:14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,0,2.88,2,F78,0.82,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
815j3vl6607gl279mfs39m9l,w47c27j1-39w6-8517-pf58-175s0y5993f1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/193s4c26-r320-39ki-8v7u-h421hb3m2986/content/193s4c26-r320-39ki-8v7u-h421hb3m2986,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/193s4c26-r320-39ki-8v7u-h421hb3m2986/content/193s4c26-r320-39ki-8v7u-h421hb3m2986,1,lchadbourn5c.pdf,60918t70-6k56-3844-3v14-c73h4060jn22,92576k14-d103-3pi9-be4s-mhj8180h32ll,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n44smh53-n0u0-6569-26z8-577165t2u714/thumbs/n44smh53-n0u0-6569-26z8-577165t2u714,0.0,0.0,187,104,20.1,41.17,177,90,Black,Unchanged,LINE,TRANSPARENT,0.05,PREFLIGHT_OK,1,2018-04-06 00:07:44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,0,2.18,1.8,F78,0.23,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
513b6vm8815sm068awp74k5t,a38e98g7-23w0-5904-jw64-967z8h5993b5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/195p4r11-s915-15mo-7i4x-t593ss7y6988/content/195p4r11-s915-15mo-7i4x-t593ss7y6988,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/195p4r11-s915-15mo-7i4x-t593ss7y6988/content/195p4r11-s915-15mo-7i4x-t593ss7y6988,1,ksmitten5d.pdf,89796k15-3r39-1722-6g85-w35c8613rr29,38571n06-r991-8zs4-gp9a-xqt3962c13vy,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/x94krk76-r9m7-5242-70b9-682490s0i652/thumbs/x94krk76-r9m7-5242-70b9-682490s0i652,0.0,0.0,210,153,15.1,41.17,194,137,Black,Overprint,PRINTING,NORMAL,0.18,PREFLIGHT_OK,2,2015-08-12 16:19:08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sky,0.08,0.04,0.08,0.0,Overprint,LACK,OPAQUE,0.48,61,0,2.94,1.4,undefinde,0.18,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
968d6kv7128fl497ezx48a1o,m14a87l6-90d8-4628-cz73-841w0a1089h4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/203y8j98-g741-84vx-9i9j-u959eh7b2240/content/203y8j98-g741-84vx-9i9j-u959eh7b2240,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/203y8j98-g741-84vx-9i9j-u959eh7b2240/content/203y8j98-g741-84vx-9i9j-u959eh7b2240,1,lboutellier5e.pdf,70746w00-2o73-5680-4z28-b01z2988yy22,81916f13-n981-4zs7-bs7d-uxb3030c08cl,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w87fax44-q3o0-4576-21x7-226136h9f867/thumbs/w87fax44-q3o0-4576-21x7-226136h9f867,0.0,0.0,138,202,15.1,41.17,124,189,Black,Unspecified,PRINTING,NORMAL,0.38,PREFLIGHT_OK,1,2015-07-20 09:10:29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Navi,0.08,0.05,0.01,0.0,Unchanged,LACK,UNSPECIFIED,0.37,59,0,2.48,1.5,F78,0.58,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
