id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
483z5tv9878wu103bvw34u5g,e30e23r5-51c1-0692-in40-545x4k7639i5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/563y5t73-l215-41gh-5e0y-v042rb0x9522/content/563y5t73-l215-41gh-5e0y-v042rb0x9522,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/563y5t73-l215-41gh-5e0y-v042rb0x9522/content/563y5t73-l215-41gh-5e0y-v042rb0x9522,1,mmcilwreath4k.pdf,77409l17-9v06-2718-4e55-s41q1437cx57,00052m42-j794-0zs9-qn2m-mhx6524q28fw,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/y39dik83-h9w3-9909-71i9-062046n8d517/thumbs/y39dik83-h9w3-9909-71i9-062046n8d517,0.0,0.0,187,104,20.1,32.1,174,89,Cyan,Unchanged,LACK,OPAQUE,0.3,PREFLIGHT_OK,2,2015-10-12 02:04:02,Magenta,Knockout,PRINTING,UNSPECIFIED,0.51,Yellow,Overprint,LINE,TRANSPARENT,0.7,Black,Knockout,LACK,TRANSPARENT,0.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.65,1,5.0,1.8,undefinde,0.3,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,flyer
795e9jf7439fi421hju09u7a,h86t47a4-09j4-0203-lk72-829n0w3173i4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/454u3l54-o553-12oi-9z6x-q753ju0j6390/content/454u3l54-o553-12oi-9z6x-q753ju0j6390,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/454u3l54-o553-12oi-9z6x-q753ju0j6390/content/454u3l54-o553-12oi-9z6x-q753ju0j6390,2,ggrimston4l.pdf,49368k97-7b38-4683-6i65-o91j1245qp10,73673x35-k080-0zu3-ev4q-rhb8992f90nu,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r72bum28-p5w8-0476-09g5-369048v9r849/thumbs/r72bum28-p5w8-0476-09g5-369048v9r849,0.0,0.0,210,297,15.1,32.1,194,283,Cyan,Knockout,LACK,TRANSPARENT,0.49,PREFLIGHT_OK,2,2018-08-14 02:59:38,Magenta,Overprint,LACK,OPAQUE,0.16,Yellow,Unspecified,LINE,NORMAL,0.65,Black,Overprint,PRINTING,TRANSPARENT,0.65,24_Karat,0.07,0.08,0.06,0.0,Overprint,PRINTING,UNSPECIFIED,0.79,6.58,1,5.0,1.4,F52,0.95,2,DIN_A4_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
931e5du2851ml339zjw82w5h,x88m70i2-83f9-2114-rb87-217q8o1340c7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/581r2h70-d041-57bm-7r0l-v447et3n4801/content/581r2h70-d041-57bm-7r0l-v447et3n4801,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/581r2h70-d041-57bm-7r0l-v447et3n4801/content/581r2h70-d041-57bm-7r0l-v447et3n4801,1,hconcannon4m.pdf,07989e06-5l36-4279-6b40-l98x3255zn71,76057o56-z894-1le9-df7b-ipz1742j68dc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/x54bab55-k4s0-1918-66a4-000550p6v384/thumbs/x54bab55-k4s0-1918-66a4-000550p6v384,0.0,0.0,210,175,15.1,32.1,200,164,Black,Unchanged,PRINTING,NORMAL,0.87,PREFLIGHT_OK,2,2020-04-28 05:31:37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.82,0,5.0,1.2,F52,0.36,2,DIN_A4_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
959s8vt0614kd008voe32y5x,m03k89e2-86l1-9736-bw40-590n6m7722i8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/309g8b25-m598-82yb-9a6f-w357fz8y8349/content/309g8b25-m598-82yb-9a6f-w357fz8y8349,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/309g8b25-m598-82yb-9a6f-w357fz8y8349/content/309g8b25-m598-82yb-9a6f-w357fz8y8349,2,dkorting4n.pdf,26357p58-6w11-2001-8m70-p97r6278yf76,41485j54-r423-3ap0-cl1z-dwa8579k11ji,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u88xpi15-m4p0-8583-00n0-845576z1l893/thumbs/u88xpi15-m4p0-8583-00n0-845576z1l893,0.0,0.0,297,104,20.1,32.1,281,90,Cyan,Overprint,LINE,OPAQUE,0.63,PREFLIGHT_OK,1,2016-12-15 12:33:58,Magenta,Knockout,PRINTING,TRANSPARENT,0.97,Yellow,Knockout,LINE,TRANSPARENT,0.86,Black,Unspecified,LINE,TRANSPARENT,0.0,HD_Grau,0,0,0,302,Knockout,LACK,TRANSPARENT,0.79,5.09,0,5.0,2.9,F39,0.36,2,DIN_A4_Quer,Doppelseitig,gestrichen_altes_Profil,flyer
943c6qm4214yj553rko89g6n,c75f18l9-78o8-4685-fj27-005s6r8783z9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/802y7i80-q217-95gw-0p7g-v232es2n9865/content/802y7i80-q217-95gw-0p7g-v232es2n9865,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/802y7i80-q217-95gw-0p7g-v232es2n9865/content/802y7i80-q217-95gw-0p7g-v232es2n9865,1,hknowling4o.pdf,98191r75-4x88-6763-2u50-n31a9423xv19,76072w12-v091-9nn7-za3c-amy4283a40rs,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r93nxc91-u5l1-5872-19z7-666947j7s460/thumbs/r93nxc91-u5l1-5872-19z7-666947j7s460,0.0,0.0,297,175,15.1,41.17,286,162,Cyan,Knockout,PRINTING,UNSPECIFIED,0.18,PREFLIGHT_OK,2,2018-08-16 11:07:19,Magenta,Unchanged,LACK,NORMAL,0.68,Yellow,Unspecified,LINE,NORMAL,0.55,Black,Knockout,LACK,TRANSPARENT,0.46,Sky,0.1,0.05,0.05,0.0,Knockout,LACK,TRANSPARENT,0.71,14.35,0,81,1.7,F52,0.68,2,DIN_A4_Quer,Doppelseitig,angestrichen_neues_Profil,flyer
539k1zc5039fe128nus25p5c,n93j26n7-80w1-6844-nb59-652j0p7723q4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/070z2y01-s515-84id-7z3m-l319hw6y6107/content/070z2y01-s515-84id-7z3m-l319hw6y6107,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/070z2y01-s515-84id-7z3m-l319hw6y6107/content/070z2y01-s515-84id-7z3m-l319hw6y6107,1,mwellum4p.pdf,91890x15-8m82-1117-1l55-x60f7203ul57,97910a77-w966-2ti6-jl7c-tum9731r99er,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/x44asn59-j9j3-2870-78k9-930832e6w631/thumbs/x44asn59-j9j3-2870-78k9-930832e6w631,0.0,0.0,195,175,20.1,41.17,182,164,Black,Unspecified,LACK,OPAQUE,0.94,PREFLIGHT_OK,2,2015-12-20 08:53:11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.82,0,5.0,1.1,F47,0.26,2,Freies_Format,Doppelseitig,angestrichen_altes_Profil,flyer
362j4uc3595gq764gxj54m4y,o57a66q3-57m9-2587-as35-241f0s7674x3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/446c2p14-s363-19rf-8a5w-i304oy6e3299/content/446c2p14-s363-19rf-8a5w-i304oy6e3299,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/446c2p14-s363-19rf-8a5w-i304oy6e3299/content/446c2p14-s363-19rf-8a5w-i304oy6e3299,2,efacchini4q.pdf,18287i58-3x23-5058-2k51-w71v9941up16,09078b77-m744-7kw3-vt8w-erg9385i16oc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/c38ckj12-e1h2-2012-95d8-525512w3z255/thumbs/c38ckj12-e1h2-2012-95d8-525512w3z255,0.0,0.0,297,153,15.1,41.17,284,142,Black,Knockout,LINE,OPAQUE,0.2,PREFLIGHT_OK,2,2019-04-30 03:13:49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lime,0.06,0.05,0.06,0.0,Knockout,LACK,NORMAL,0.35,7.54,0,5.0,1.9,F47,0.85,1,DIN_A4_Quer,Einseitig,angestrichen_altes_Profil,flyer
105q6hp1575df591dfc93k7v,u36d30m6-61e9-9649-ab68-325g3o9894f8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/130m1j72-q622-47de-5l2f-b811wa2h6960/content/130m1j72-q622-47de-5l2f-b811wa2h6960,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/130m1j72-q622-47de-5l2f-b811wa2h6960/content/130m1j72-q622-47de-5l2f-b811wa2h6960,1,gsellen4r.pdf,66987n29-5s36-8709-1s02-d44o6582io94,58918t38-w404-1iu2-vb5t-byk7805u03hm,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/f41yph01-l1z2-1783-38w9-451389t6u221/thumbs/f41yph01-l1z2-1783-38w9-451389t6u221,0.0,0.0,200,153,15.1,32.1,189,142,Black,Overprint,PRINTING,OPAQUE,0.53,PREFLIGHT_OK,1,2019-01-22 22:11:25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.47,0,5.0,1.3,F47,0.99,2,Freies_Format,Doppelseitig,angestrichen_altes_Profil,flyer
137q6yu6666fg631nov23j5e,m86x44a7-46j2-8445-gn02-035b7n7949n0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/294p9e33-d303-33oe-7d9q-t148sc0l2840/content/294p9e33-d303-33oe-7d9q-t148sc0l2840,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/294p9e33-d303-33oe-7d9q-t148sc0l2840/content/294p9e33-d303-33oe-7d9q-t148sc0l2840,2,mheskins4s.pdf,08575d14-0r52-0162-2r66-r10l2702lk25,12108g29-f070-8mi2-ty7s-qvj2118i95kr,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/i12wey71-v6x8-4475-20t9-174261w2m173/thumbs/i12wey71-v6x8-4475-20t9-174261w2m173,0.0,0.0,148,210,15.1,32.1,133,199,Cyan,Unspecified,LINE,UNSPECIFIED,0.5,PREFLIGHT_OK,2,2016-08-11 10:09:09,Magenta,Unspecified,PRINTING,UNSPECIFIED,0.59,Yellow,Unchanged,LACK,TRANSPARENT,0.43,Black,Unchanged,LACK,OPAQUE,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.33,0,5.0,1.4,F51,0.79,1,DIN_A5_Hoch,Einseitig,gestrichen_neues_Profil,flyer
765o3xb3152rv605lej23e2p,j27t72p8-09f8-4912-yu34-414g5w6294q9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/502q5s64-l253-79ua-9g2p-f006ph8t8106/content/502q5s64-l253-79ua-9g2p-f006ph8t8106,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/502q5s64-l253-79ua-9g2p-f006ph8t8106/content/502q5s64-l253-79ua-9g2p-f006ph8t8106,1,mfinker4t.pdf,52488f04-7g36-0396-0i58-u51q4645sd63,93711m60-v272-2uy9-hc0q-ksl5750r59vc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/z87qxm75-h8w4-0690-64k5-580563o2t049/thumbs/z87qxm75-h8w4-0690-64k5-580563o2t049,0.0,0.0,105,175,15.1,32.1,92,160,Black,Unspecified,LINE,OPAQUE,0.78,PREFLIGHT_OK,2,2021-05-11 07:32:52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VarGlos,0.05,0.02,0.08,0.0,Knockout,LINE,UNSPECIFIED,0.75,9.77,2,5.0,1.7,F47,0.83,2,DIN_A6_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
265t6jz0392ix378nos78o0m,l10a27s9-87b3-6244-os74-538r2g1654l8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/848x3j12-b767-11np-0a0e-f583im9m9654/content/848x3j12-b767-11np-0a0e-f583im9m9654,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/848x3j12-b767-11np-0a0e-f583im9m9654/content/848x3j12-b767-11np-0a0e-f583im9m9654,2,ebugby4u.pdf,21405c78-5k42-5256-4k99-p74c4020ld92,37918e61-m410-2nm8-mu6x-lco6454w77pm,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/b40nvx58-o0y6-1168-10i6-882818j4t703/thumbs/b40nvx58-o0y6-1168-10i6-882818j4t703,0.0,0.0,210,175,15.1,41.17,194,163,Black,Knockout,PRINTING,UNSPECIFIED,0.32,PREFLIGHT_OK,1,2017-09-01 08:37:56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.27,0,5.0,1.2,F52,0.27,1,DIN_A4_Hoch,Einseitig,angestrichen_neues_Profil,flyer
893p7qg8866ax284lgg69f5i,p88o63c1-35o7-3004-pf97-510u5k7049i3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/273i5k11-r748-20dh-1s8b-r449bk4p9989/content/273i5k11-r748-20dh-1s8b-r449bk4p9989,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/273i5k11-r748-20dh-1s8b-r449bk4p9989/content/273i5k11-r748-20dh-1s8b-r449bk4p9989,1,udumbell4v.pdf,83294v60-7w12-8734-5b46-a57m9695re12,71619h97-f829-7gx5-iz2h-tbv9007a60tw,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w10oxx75-m6w7-3827-29q6-385897l1a912/thumbs/w10oxx75-m6w7-3827-29q6-385897l1a912,0.0,0.0,148,175,20.1,32.1,132,163,Cyan,Knockout,PRINTING,OPAQUE,0.47,PREFLIGHT_OK,2,2016-06-07 21:26:35,Magenta,Unchanged,LINE,OPAQUE,0.1,Yellow,Knockout,LINE,TRANSPARENT,0.1,Black,Unchanged,LACK,UNSPECIFIED,0.82,Lime,0.02,0.03,0.09,0.0,Unchanged,LINE,TRANSPARENT,0.26,24.55,2,5.0,1.2,F52,0.17,1,DIN_A5_Hoch,Einseitig,angestrichen_neues_Profil,flyer
912u2ln2764kz112syh87t4b,u00s04e9-50d6-2431-tl50-783r1x7953b7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/817o0j15-m995-01iq-5p1r-i005ec0z7957/content/817o0j15-m995-01iq-5p1r-i005ec0z7957,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/817o0j15-m995-01iq-5p1r-i005ec0z7957/content/817o0j15-m995-01iq-5p1r-i005ec0z7957,1,tbownass4w.pdf,94822k23-1x77-5412-6y01-m81o8771cd80,37549r98-n734-8ri5-zm1k-upj0591p00ni,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s12etm19-w3z6-4898-61f7-830067u3z090/thumbs/s12etm19-w3z6-4898-61f7-830067u3z090,0.0,0.0,200,153,15.1,41.17,190,137,Cyan,Knockout,LINE,TRANSPARENT,0.13,PREFLIGHT_OK,2,2018-05-13 02:28:02,Magenta,Overprint,LACK,NORMAL,0.04,Yellow,Overprint,PRINTING,OPAQUE,0.47,Black,Unspecified,PRINTING,NORMAL,0.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.75,2,5.0,1.3,F39,0.45,1,Freies_Format,Einseitig,gestrichen_altes_Profil,flyer
314d3cf1653nt198gbf04d0c,e28z67y5-46o2-9516-nr17-710n5f8211r6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/019u6u98-z852-85eh-5y1d-x509cu4t9096/content/019u6u98-z852-85eh-5y1d-x509cu4t9096,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/019u6u98-z852-85eh-5y1d-x509cu4t9096/content/019u6u98-z852-85eh-5y1d-x509cu4t9096,2,jspridgeon4x.pdf,30565r54-5m63-2477-4o46-j96z3651hx99,82534f25-p348-7gu9-ed8j-tnv6473q69aa,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p21edx08-s6m3-7737-91s1-647330h6f083/thumbs/p21edx08-s6m3-7737-91s1-647330h6f083,0.0,0.0,105,148,15.1,32.1,93,136,Black,Knockout,LACK,TRANSPARENT,0.93,PREFLIGHT_OK,1,2017-10-27 11:48:29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.11,0,5.0,1.4,F51,0.37,2,DIN_A6_Hoch,Doppelseitig,gestrichen_neues_Profil,flyer
703c2gi5905ex750kvs48z1t,j03z98s4-80p9-7240-un88-495d5a2671a6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/118c1y21-x801-81ce-8y7z-u806ty7l3482/content/118c1y21-x801-81ce-8y7z-u806ty7l3482,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/118c1y21-x801-81ce-8y7z-u806ty7l3482/content/118c1y21-x801-81ce-8y7z-u806ty7l3482,1,jleask4y.pdf,12086l72-8m18-7128-2m76-k08g8455aj30,05785h91-l254-7em3-pn3o-trb6216c83kt,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/h00yfn06-i2o2-5818-78o7-449641d0t765/thumbs/h00yfn06-i2o2-5818-78o7-449641d0t765,0.0,0.0,148,153,20.1,41.17,136,140,Black,Unchanged,PRINTING,UNSPECIFIED,0.58,PREFLIGHT_OK,1,2019-04-11 19:36:56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.86,1,5.0,1,F47,0.81,2,DIN_A5_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
066c7uf4125so315vqj45j2j,j18m17j2-72i8-5356-bf75-432w7l1371u0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/652e8s04-l607-07ao-8s8e-r925zd2t1064/content/652e8s04-l607-07ao-8s8e-r925zd2t1064,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/652e8s04-l607-07ao-8s8e-r925zd2t1064/content/652e8s04-l607-07ao-8s8e-r925zd2t1064,2,mpullinger4z.pdf,18531l80-2v81-4848-0n62-m05p2105or65,76739k15-g125-0eh5-in5u-rki9649c58fc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/l90voi93-g6a9-6610-71m5-656757b7j327/thumbs/l90voi93-g6a9-6610-71m5-656757b7j327,0.0,0.0,148,153,15.1,32.1,134,141,Black,Knockout,LACK,TRANSPARENT,0.78,PREFLIGHT_OK,1,2020-09-14 22:02:50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MLS,0.04,0.06,0.1,0.0,Knockout,LACK,NORMAL,0.84,24.85,2,5.0,1,F47,0.41,2,DIN_A5_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
592j8op2153fu459xsx98j4t,w43u19g6-61w0-6771-aa49-395r3z9145t0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/286w0c44-c420-27sd-0t8n-w819sj2y5423/content/286w0c44-c420-27sd-0t8n-w819sj2y5423,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/286w0c44-c420-27sd-0t8n-w819sj2y5423/content/286w0c44-c420-27sd-0t8n-w819sj2y5423,2,kangrick50.pdf,66348w70-1u17-9889-0r55-l88o8089dy86,43513d13-h261-2hk8-nn4z-apd1883q41mp,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v61cgb80-m3i8-8012-42r2-277383m2r016/thumbs/v61cgb80-m3i8-8012-42r2-277383m2r016,0.0,0.0,210,175,15.1,32.1,194,160,Cyan,Unspecified,PRINTING,TRANSPARENT,0.2,PREFLIGHT_OK,2,2016-03-16 15:33:46,Magenta,Unspecified,LINE,OPAQUE,0.26,Yellow,Overprint,LINE,OPAQUE,0.25,Black,Unchanged,LACK,TRANSPARENT,0.61,VarGlos,0.04,0.08,0.09,0.0,Overprint,LINE,TRANSPARENT,0.01,8.44,2,5.0,1.2,F47,0.19,2,DIN_A4_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
116n4sg3296nq218uoq60h5w,l94s36m0-71b4-1362-ui00-133h1j6872s3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/006o6f42-n810-00fl-3m4t-x625ms9q1787/content/006o6f42-n810-00fl-3m4t-x625ms9q1787,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/006o6f42-n810-00fl-3m4t-x625ms9q1787/content/006o6f42-n810-00fl-3m4t-x625ms9q1787,2,vivkovic51.pdf,23231z04-3f20-5310-7v69-a93y3544sv41,01530f16-s712-2bt3-yw4d-ovl9369l64ff,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/i57mnp46-n2v6-1485-29f9-234035b4u984/thumbs/i57mnp46-n2v6-1485-29f9-234035b4u984,0.0,0.0,187,104,15.1,41.17,171,90,Cyan,Unchanged,LINE,UNSPECIFIED,0.14,PREFLIGHT_OK,2,2018-01-23 17:37:13,Magenta,Unchanged,LACK,UNSPECIFIED,0.37,Yellow,Unspecified,LINE,TRANSPARENT,0.97,Black,Overprint,LACK,UNSPECIFIED,0.99,HD_Grau,0,0,0,302,Unspecified,LACK,OPAQUE,0.37,13.38,0,5.0,1.8,F52,0.69,1,Freies_Format,Einseitig,angestrichen_neues_Profil,flyer
625a2sz5144pc443kzo19u2l,w53w60c0-06g7-0722-sd84-737s0x9216b7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/763t8l60-n930-80iy-3z0i-a693hd1x9171/content/763t8l60-n930-80iy-3z0i-a693hd1x9171,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/763t8l60-n930-80iy-3z0i-a693hd1x9171/content/763t8l60-n930-80iy-3z0i-a693hd1x9171,1,lmarcome52.pdf,76974w92-3z14-8712-2q80-a00x8951xg86,12819e71-g610-1bw7-vk8z-klw2863t72us,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/d23lab50-m3t0-6755-60l3-289205m1w924/thumbs/d23lab50-m3t0-6755-60l3-289205m1w924,0.0,0.0,148,210,15.1,41.17,138,196,Cyan,Knockout,PRINTING,NORMAL,0.82,PREFLIGHT_OK,2,2015-01-16 02:20:58,Magenta,Overprint,LINE,OPAQUE,0.21,Yellow,Overprint,LINE,OPAQUE,0.89,Black,Unchanged,LACK,TRANSPARENT,0.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.7,0,5.0,1.4,F47,0.81,1,DIN_A5_Hoch,Einseitig,angestrichen_altes_Profil,flyer
735p6oh9474me075out90q6f,w56l06p4-81d3-1373-im52-071l2u9801o4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/026g7x38-t120-62ld-1a4p-k327oi2b8201/content/026g7x38-t120-62ld-1a4p-k327oi2b8201,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/026g7x38-t120-62ld-1a4p-k327oi2b8201/content/026g7x38-t120-62ld-1a4p-k327oi2b8201,2,lgresley53.pdf,23641s90-1g71-4073-2v33-t17k1191dj38,40481f69-o334-8ak8-sm6o-tcz8149x65kv,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/o43jto23-h4i2-2101-41e3-370488r2o574/thumbs/o43jto23-h4i2-2101-41e3-370488r2o574,0.0,0.0,105,104,20.1,32.1,89,91,Black,Unspecified,PRINTING,UNSPECIFIED,0.26,PREFLIGHT_OK,2,2018-03-15 17:35:03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Navi,0.1,0.1,0.06,0.0,Overprint,LINE,OPAQUE,0.99,14.63,1,5.0,1,F39,0.57,1,DIN_A6_Hoch,Einseitig,gestrichen_altes_Profil,flyer
967o4mh2189km933yzi67s6t,u81v52p0-27p6-4513-jc54-314x6y1872x8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/845o3w13-o522-39dx-6d5u-n111cc8z4731/content/845o3w13-o522-39dx-6d5u-n111cc8z4731,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/845o3w13-o522-39dx-6d5u-n111cc8z4731/content/845o3w13-o522-39dx-6d5u-n111cc8z4731,1,nbuttriss54.pdf,99448a36-3x64-2476-0k26-k14x5508se41,69327j38-q383-8nx0-gl7q-sim8310i91os,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n86dcx65-y5n3-3580-56m9-424696w2b750/thumbs/n86dcx65-y5n3-3580-56m9-424696w2b750,0.0,0.0,148,153,15.1,32.1,135,137,Black,Knockout,LACK,OPAQUE,0.25,PREFLIGHT_OK,1,2015-04-01 20:34:10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HD_Grau,0,0,0,302,Knockout,PRINTING,NORMAL,0.18,22.61,1,5.0,1,undefinde,0.46,2,DIN_A5_Hoch,Doppelseitig,gestrichen_altes_Profil,flyer
